vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,region,country,population,density,make_name,make_type
2441,Hatchback,587,2005,TIIDA,Silver,11/30/2021,109,Wellington,New Zealand,543500,67.52,Nissan,Standard
2442,Saloon,576,2005,AXELA,White,3/25/2022,105,Gisborne,New Zealand,52100,6.21,Mazda,Standard
2443,Utility,580,2012,TRITON,Silver,1/11/2022,115,Otago,New Zealand,246000,7.89,Mitsubishi,Standard
2444,Saloon,548,2001,VX COMMODORE,Silver,2/23/2022,103,Waikato,New Zealand,513800,21.5,Holden,Standard
2445,Hatchback,619,2005,COROLLA,Blue,1/7/2022,111,Nelson,New Zealand,54500,129.15,Toyota,Standard
2446,Utility,619,2001,HILUX,White,1/25/2022,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
2447,Hatchback,576,2005,DEMIO,Silver,3/18/2022,109,Wellington,New Zealand,543500,67.52,Mazda,Standard
2448,Saloon,587,2004,TIIDA,Blue,4/5/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2449,Utility,540,2006,FALCON UTE,Grey,2/11/2022,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
2450,Saloon,619,2004,CAMRY,Gold,12/9/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2451,Utility,576,2002,BOUNTY,White,3/17/2022,109,Wellington,New Zealand,543500,67.52,Mazda,Standard
2452,Saloon,576,2003,ATENZA,White,11/4/2021,109,Wellington,New Zealand,543500,67.52,Mazda,Standard
2453,Saloon,540,2002,FALCON,Silver,2/12/2022,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
2454,Stationwagon,619,1988,LANDCRUISER,White,4/2/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
2455,Utility,540,2012,RANGER,Grey,1/17/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
2456,Saloon,548,2012,CRUZE,Silver,3/7/2022,102,Auckland,New Zealand,1695200,343.09,Holden,Standard
2457,Utility,540,2008,RANGER,Red,3/6/2022,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
2458,Flat Deck Truck,580,2008,L200,White,2/22/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
2459,Saloon,587,2005,TIIDA,Blue,4/5/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2460,Light Van,619,2000,HIACE,White,10/14/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2461,Saloon,580,1999,GALANT,Blue,1/1/2022,107,Taranaki,New Zealand,127300,17.55,Mitsubishi,Standard
2462,Saloon,587,2007,TIIDA,White,11/30/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2463,Stationwagon,619,1994,HIACE,Gold,3/31/2022,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
2464,Hatchback,611,2006,SWIFT,Orange,2/3/2022,104,Bay of Plenty,New Zealand,347700,28.8,Suzuki,Standard
2465,Hatchback,576,2002,ATENZA,Silver,11/11/2021,114,Canterbury,New Zealand,655000,14.72,Mazda,Standard
2466,Stationwagon,540,2012,TERRITORY,White,10/12/2021,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
2467,Utility,540,2001,COURIER,Green,3/4/2022,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
2468,Convertible,634,2003,C70,White,10/14/2021,102,Auckland,New Zealand,1695200,343.09,Volvo,Luxury
2469,Hatchback,611,2012,SWIFT,Orange,3/22/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
2470,Stationwagon,610,2005,LEGACY,Black,3/27/2022,109,Wellington,New Zealand,543500,67.52,Subaru,Standard
2471,Stationwagon,548,2012,COMMODORE,Green,3/18/2022,106,Hawke's Bay,New Zealand,182700,12.92,Holden,Standard
2472,Hatchback,587,2005,TIIDA,Silver,3/29/2022,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
2473,Stationwagon,580,2012,OUTLANDER,White,11/7/2021,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
2474,Stationwagon,610,2009,LEGACY,White,10/28/2021,114,Canterbury,New Zealand,655000,14.72,Subaru,Standard
2475,Hatchback,611,2012,SWIFT,Silver,3/22/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
2476,Stationwagon,580,2005,OUTLANDER,Black,3/20/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
2477,Saloon,587,2005,BLUEBIRD,Green,1/7/2022,107,Taranaki,New Zealand,127300,17.55,Nissan,Standard
2478,Hatchback,587,2004,CUBE,Grey,4/5/2022,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
2479,Stationwagon,619,1999,HILUX,White,12/30/2021,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
2480,Utility,619,2012,HILUX,White,1/30/2022,101,Northland,New Zealand,201500,16.11,Toyota,Standard
2481,Saloon,619,2005,MARKX,Silver,12/17/2021,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
2482,Stationwagon,580,2007,OUTLANDER,Silver,12/12/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62,Mitsubishi,Standard
2483,Stationwagon,559,2018,COMPASS,Black,3/21/2022,102,Auckland,New Zealand,1695200,343.09,Jeep,Standard
2484,Hatchback,550,1997,CIVIC,Green,12/11/2021,109,Wellington,New Zealand,543500,67.52,Honda,Standard
2485,Stationwagon,550,2005,EDIX,Blue,10/15/2021,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
2486,Stationwagon,576,2007,ATENZA,Silver,4/4/2022,109,Wellington,New Zealand,543500,67.52,Mazda,Standard
2487,Saloon,512,2001,520I,Blue,2/25/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
2488,Stationwagon,580,2005,OUTLANDER,Grey,12/2/2021,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
2489,Stationwagon,619,2005,IPSUM,White,3/23/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2490,Stationwagon,610,2003,IMPREZA,Silver,4/3/2022,103,Waikato,New Zealand,513800,21.5,Subaru,Standard
2491,Stationwagon,619,1996,CALDINA,Red,3/25/2022,115,Otago,New Zealand,246000,7.89,Toyota,Standard
2492,Utility,619,2012,HILUX,Black,11/6/2021,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
2493,Hatchback,576,2005,DEMIO,Silver,2/9/2022,103,Waikato,New Zealand,513800,21.5,Mazda,Standard
2494,Hatchback,587,2005,TIIDA,Silver,4/4/2022,101,Northland,New Zealand,201500,16.11,Nissan,Standard
2495,Saloon,580,1996,MIRAGE,Silver,1/1/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
2496,Hatchback,548,2012,BARINA SPARK,Silver,3/1/2022,102,Auckland,New Zealand,1695200,343.09,Holden,Standard
2497,Saloon,592,2009,407,Black,12/5/2021,104,Bay of Plenty,New Zealand,347700,28.8,Peugeot,Standard
2498,Hatchback,521,2012,J1,Black,1/30/2022,102,Auckland,New Zealand,1695200,343.09,Chery,Standard
2499,Saloon,540,2012,FALCON,Red,12/11/2021,105,Gisborne,New Zealand,52100,6.21,Ford,Standard
2500,Stationwagon,633,2007,GOLF,Blue,3/4/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Volkswagen,Standard
2501,Stationwagon,550,2005,ODYSSEY,White,3/27/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
2502,Utility,587,2012,NAVARA,Silver,11/11/2021,101,Northland,New Zealand,201500,16.11,Nissan,Standard
2503,Hatchback,576,2005,DEMIO,Blue,4/4/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
2504,Hatchback,619,2012,COROLLA,Silver,3/31/2022,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
2505,Hatchback,611,2005,SWIFT,Silver,1/14/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Suzuki,Standard
2506,Saloon,548,2007,COMMODORE,Green,12/23/2021,111,Nelson,New Zealand,54500,129.15,Holden,Standard
2507,Hatchback,619,2013,YARIS,Blue,2/7/2022,103,Waikato,New Zealand,513800,21.5,Toyota,Standard
2508,Hatchback,619,2003,CALDINA,Orange,3/30/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2509,Stationwagon,610,2006,LEGACY,Silver,3/24/2022,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
2510,Hatchback,576,2001,626,Green,1/13/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
2511,Saloon,550,2005,ACCORD,Black,3/28/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
2512,Hatchback,587,2005,TIIDA,Silver,2/8/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2513,Stationwagon,576,2007,ATENZA,Silver,1/8/2022,103,Waikato,New Zealand,513800,21.5,Mazda,Standard
2514,Saloon,577,2008,CLS,Silver,12/12/2021,104,Bay of Plenty,New Zealand,347700,28.8,Mercedes-Benz,Luxury
2515,Saloon,587,2007,BLUEBIRD,Red,11/21/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2516,Hatchback,550,2004,FIT,Red,3/12/2022,103,Waikato,New Zealand,513800,21.5,Honda,Standard
2517,Saloon,610,2004,LEGACY,Blue,12/17/2021,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
2518,Hatchback,611,2006,SWIFT,White,12/22/2021,103,Waikato,New Zealand,513800,21.5,Suzuki,Standard
2519,Utility,580,1997,L200,Green,10/12/2021,104,Bay of Plenty,New Zealand,347700,28.8,Mitsubishi,Standard
2520,Hatchback,576,2005,DEMIO,Silver,2/28/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
2521,Stationwagon,619,2000,LANDCRUISER,Silver,12/1/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2522,Saloon,550,2001,ACCORD,Black,11/6/2021,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
2523,Stationwagon,576,2006,ATENZA,Black,1/30/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
2524,Hatchback,576,2005,DEMIO,White,4/6/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
2525,Utility,619,2013,HILUX,White,11/24/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62,Toyota,Standard
2526,Utility,540,2013,RANGER,Silver,11/23/2021,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
2527,Stationwagon,619,1998,LAND CRUISER PRADO,White,2/15/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2528,Utility,587,2013,NAVARA,Black,2/6/2022,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
2529,Saloon,587,2005,TEANA,Silver,3/30/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2530,Cab and Chassis Only,587,2013,NAVARA,Silver,1/1/2022,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
2531,Hatchback,619,2013,COROLLA,Silver,12/13/2021,101,Northland,New Zealand,201500,16.11,Toyota,Standard
2532,Saloon,619,2004,AVENSIS,Blue,2/14/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2533,Saloon,577,2006,CLS,Silver,11/17/2021,102,Auckland,New Zealand,1695200,343.09,Mercedes-Benz,Luxury
2534,Stationwagon,576,1999,FAMILIA,Silver,1/13/2022,107,Taranaki,New Zealand,127300,17.55,Mazda,Standard
2535,Hatchback,587,2005,TIIDA,Black,4/2/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2536,Stationwagon,507,2004,S4,Black,2/24/2022,114,Canterbury,New Zealand,655000,14.72,Audi,Standard
2537,Stationwagon,548,2010,COMMODORE,Black,11/10/2021,107,Taranaki,New Zealand,127300,17.55,Holden,Standard
2538,Hatchback,611,2009,SWIFT,Black,10/10/2021,101,Northland,New Zealand,201500,16.11,Suzuki,Standard
2539,Sports Car,577,2016,E,White,3/4/2022,114,Canterbury,New Zealand,655000,14.72,Mercedes-Benz,Luxury
2540,Stationwagon,576,2004,AXELA,Grey,11/7/2021,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
2541,Utility,587,1991,NAVARA,Blue,1/8/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Nissan,Standard
2542,Saloon,633,2006,PASSAT,White,3/26/2022,102,Auckland,New Zealand,1695200,343.09,Volkswagen,Standard
2543,Stationwagon,576,2008,AXELA,Black,3/16/2022,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
2544,Stationwagon,548,2013,CAPTIVA,White,2/26/2022,102,Auckland,New Zealand,1695200,343.09,Holden,Standard
2545,Saloon,512,2007,320I,Black,10/11/2021,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
2546,Sports Car,576,1998,ROADSTER,Green,10/18/2021,105,Gisborne,New Zealand,52100,6.21,Mazda,Standard
2547,Stationwagon,580,2014,OUTLANDER,Black,10/16/2021,106,Hawke's Bay,New Zealand,182700,12.92,Mitsubishi,Standard
2548,Stationwagon,619,2004,IPSUM,Silver,12/15/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2549,Hatchback,619,2004,VITZ,Red,4/2/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2550,Saloon,550,2007,ACCORD,Black,11/19/2021,109,Wellington,New Zealand,543500,67.52,Honda,Standard
2551,Hatchback,576,2006,DEMIO,Silver,4/4/2022,111,Nelson,New Zealand,54500,129.15,Mazda,Standard
2552,Saloon,550,1998,ACCORD,Red,10/7/2021,101,Northland,New Zealand,201500,16.11,Honda,Standard
2553,Saloon,512,2003,760I,White,12/27/2021,104,Bay of Plenty,New Zealand,347700,28.8,BMW,Luxury
2554,Light Van,619,2006,HIACE,Silver,3/14/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2555,Stationwagon,548,2013,CAPTIVA,Red,3/6/2022,102,Auckland,New Zealand,1695200,343.09,Holden,Standard
2556,Stationwagon,576,2006,ATENZA,Purple,2/6/2022,105,Gisborne,New Zealand,52100,6.21,Mazda,Standard
2557,Saloon,580,1979,LANCER,Gold,11/3/2021,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
2558,Saloon,540,2013,FALCON,Blue,3/11/2022,101,Northland,New Zealand,201500,16.11,Ford,Standard
2559,Hatchback,522,2008,CRUZE,Grey,4/4/2022,102,Auckland,New Zealand,1695200,343.09,Chevrolet,Standard
2560,Saloon,587,2006,BLUEBIRD,Silver,3/14/2022,105,Gisborne,New Zealand,52100,6.21,Nissan,Standard
2561,Utility,580,2001,TRITON,White,2/14/2022,107,Taranaki,New Zealand,127300,17.55,Mitsubishi,Standard
2562,Utility,580,2013,TRITON,Grey,12/2/2021,101,Northland,New Zealand,201500,16.11,Mitsubishi,Standard
2563,Utility,580,2013,TRITON,Grey,12/3/2021,101,Northland,New Zealand,201500,16.11,Mitsubishi,Standard
2564,Stationwagon,576,2013,MAZDA6,Red,1/8/2022,114,Canterbury,New Zealand,655000,14.72,Mazda,Standard
2565,Stationwagon,587,2006,WINGROAD,Silver,3/28/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2566,Hatchback,576,2004,DEMIO,Orange,4/5/2022,106,Hawke's Bay,New Zealand,182700,12.92,Mazda,Standard
2567,Stationwagon,619,2004,ESTIMA,White,3/12/2022,103,Waikato,New Zealand,513800,21.5,Toyota,Standard
2568,Saloon,550,2006,CIVIC,Red,2/17/2022,109,Wellington,New Zealand,543500,67.52,Honda,Standard
2569,Hatchback,550,2004,FIT,Green,3/6/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
2570,Stationwagon,619,1990,HILUX,Blue,11/14/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2571,Stationwagon,619,2005,ISIS,Silver,2/3/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
2572,Hatchback,576,2006,DEMIO,Silver,1/23/2022,101,Northland,New Zealand,201500,16.11,Mazda,Standard
2573,Hatchback,619,2013,COROLLA,White,3/31/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2574,Saloon,548,2003,COMMODORE,Black,4/1/2022,103,Waikato,New Zealand,513800,21.5,Holden,Standard
2575,Hatchback,512,2005,120I,Red,2/19/2022,114,Canterbury,New Zealand,655000,14.72,BMW,Luxury
2576,Saloon,619,2010,PRIUS,White,3/27/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2577,Hatchback,587,2005,TIIDA,Blue,1/15/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2578,Hatchback,587,2005,TIIDA,Silver,4/3/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2579,Hatchback,576,2006,DEMIO,White,1/31/2022,109,Wellington,New Zealand,543500,67.52,Mazda,Standard
2580,Hatchback,633,2008,GOLF,White,10/20/2021,104,Bay of Plenty,New Zealand,347700,28.8,Volkswagen,Standard
2581,Trailer,562,2006,K85SAT,Silver,1/18/2022,102,Auckland,New Zealand,1695200,343.09,Kea,Standard
2582,Stationwagon,619,1993,HILUX,Green,11/26/2021,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
2583,Boat Trailer,623,2006,HOSKING,Grey,3/24/2022,104,Bay of Plenty,New Zealand,347700,28.8,Trailer,Standard
2584,Trailer,623,2006,DOMESTIC,Silver,12/29/2021,104,Bay of Plenty,New Zealand,347700,28.8,Trailer,Standard
2585,Trailer - Heavy,562,2006,TRAILER,Silver,12/29/2021,111,Nelson,New Zealand,54500,129.15,Kea,Standard
2586,Boat Trailer,623,2006,BOAT,Silver,12/1/2021,103,Waikato,New Zealand,513800,21.5,Trailer,Standard
2587,Trailer - Heavy,506,2006,XAS136,Yellow,1/14/2022,104,Bay of Plenty,New Zealand,347700,28.8,Atlas,Standard
2588,Trailer - Heavy,597,2006,TRAILER,Silver,2/17/2022,114,Canterbury,New Zealand,655000,14.72,Reid,Standard
2589,Trailer,562,2006,K855A,Silver,10/23/2021,103,Waikato,New Zealand,513800,21.5,Kea,Standard
2590,Saloon,576,2004,AXELA,Red,2/22/2022,114,Canterbury,New Zealand,655000,14.72,Mazda,Standard
2591,Saloon,576,2002,ATENZA,Blue,4/1/2022,109,Wellington,New Zealand,543500,67.52,Mazda,Standard
2592,Stationwagon,587,1997,PULSAR,Black,2/10/2022,106,Hawke's Bay,New Zealand,182700,12.92,Nissan,Standard
2593,Stationwagon,576,1999,FAMILIA,White,3/1/2022,107,Taranaki,New Zealand,127300,17.55,Mazda,Standard
2594,Saloon,548,2013,COMMODORE,Green,10/23/2021,109,Wellington,New Zealand,543500,67.52,Holden,Standard
2595,Saloon,587,2007,BLUEBIRD,Silver,3/30/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2596,Stationwagon,576,2006,ATENZA,Black,4/1/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
2597,Utility,619,2000,HILUX,White,4/2/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
2598,Saloon,587,2004,TEANA,White,11/10/2021,105,Gisborne,New Zealand,52100,6.21,Nissan,Standard
2599,Stationwagon,576,2006,ATENZA,Silver,2/23/2022,107,Taranaki,New Zealand,127300,17.55,Mazda,Standard
2600,Stationwagon,540,2004,TERRITORY,Silver,2/26/2022,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
2601,Utility,587,2002,NAVARA,Silver,1/7/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2602,Hatchback,576,2004,DEMIO,White,11/4/2021,105,Gisborne,New Zealand,52100,6.21,Mazda,Standard
2603,Stationwagon,619,2006,AVENSIS,Silver,10/11/2021,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
2604,Stationwagon,548,2001,VX COMMODORE,Green,12/22/2021,103,Waikato,New Zealand,513800,21.5,Holden,Standard
2605,Light Van,587,2008,CARAVAN,White,10/14/2021,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
2606,Saloon,540,2013,FALCON,Blue,11/12/2021,105,Gisborne,New Zealand,52100,6.21,Ford,Standard
2607,Saloon,610,2002,LEGACY,Silver,1/28/2022,109,Wellington,New Zealand,543500,67.52,Subaru,Standard
2608,Hatchback,548,2013,BARINA SPARK,Black,3/28/2022,102,Auckland,New Zealand,1695200,343.09,Holden,Standard
2609,Utility,544,2013,V200,Black,2/18/2022,103,Waikato,New Zealand,513800,21.5,Great Wall,Standard
2610,Hatchback,633,2004,BEETLE,Black,12/25/2021,102,Auckland,New Zealand,1695200,343.09,Volkswagen,Standard
2611,Stationwagon,576,2005,DEMIO,Red,11/6/2021,109,Wellington,New Zealand,543500,67.52,Mazda,Standard
2612,Light Van,540,2008,TRANSIT,White,1/18/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
2613,Saloon,550,2005,CIVIC,White,3/9/2022,109,Wellington,New Zealand,543500,67.52,Honda,Standard
2614,Cab and Chassis Only,556,2007,NQR,White,1/17/2022,102,Auckland,New Zealand,1695200,343.09,Isuzu,Standard
2615,Utility,587,2013,NAVARA,Red,4/2/2022,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
2616,Utility,587,2003,NAVARA,White,11/9/2021,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
2617,Saloon,548,2013,COMMODORE,White,1/25/2022,114,Canterbury,New Zealand,655000,14.72,Holden,Standard
2618,Stationwagon,580,2006,OUTLANDER,White,1/18/2022,103,Waikato,New Zealand,513800,21.5,Mitsubishi,Standard
2619,Hatchback,576,2006,DEMIO,White,2/26/2022,109,Wellington,New Zealand,543500,67.52,Mazda,Standard
2620,Saloon,610,1994,IMPREZA,White,4/2/2022,114,Canterbury,New Zealand,655000,14.72,Subaru,Standard
2621,Sports Car,576,1992,MX5,Red,1/28/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
2622,Hatchback,587,2005,TIIDA,Gold,11/15/2021,105,Gisborne,New Zealand,52100,6.21,Nissan,Standard
2623,Stationwagon,610,2004,OUTBACK,Gold,2/28/2022,114,Canterbury,New Zealand,655000,14.72,Subaru,Standard
2624,Saloon,576,2003,ATENZA,Silver,3/5/2022,114,Canterbury,New Zealand,655000,14.72,Mazda,Standard
2625,Saloon,576,2003,ATENZA,Silver,3/9/2022,114,Canterbury,New Zealand,655000,14.72,Mazda,Standard
2626,Stationwagon,576,2005,DEMIO,Purple,3/12/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
2627,Utility,607,2013,ACTYON SPORT,Red,1/11/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Ssangyong,Standard
2628,Stationwagon,610,2003,FORESTER,Blue,10/27/2021,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
2629,Stationwagon,619,2008,RAV4,White,12/25/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2630,Hatchback,576,2002,DEMIO,Silver,2/27/2022,109,Wellington,New Zealand,543500,67.52,Mazda,Standard
2631,Hatchback,592,2013,208,Red,12/8/2021,114,Canterbury,New Zealand,655000,14.72,Peugeot,Standard
2632,Saloon,512,2006,323I,White,11/23/2021,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
2633,Saloon,576,2005,ATENZA,Silver,12/7/2021,105,Gisborne,New Zealand,52100,6.21,Mazda,Standard
2634,Saloon,548,2010,COMMODORE,Grey,10/16/2021,102,Auckland,New Zealand,1695200,343.09,Holden,Standard
2635,Stationwagon,580,2005,COLT,Silver,1/8/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
2636,Saloon,512,1996,318TI,Blue,11/4/2021,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
2637,Hatchback,576,2004,DEMIO,Silver,3/5/2022,103,Waikato,New Zealand,513800,21.5,Mazda,Standard
2638,Saloon,619,2006,MARKX,White,2/22/2022,107,Taranaki,New Zealand,127300,17.55,Toyota,Standard
2639,Saloon,587,2006,TIIDA,Silver,2/6/2022,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
2640,Stationwagon,619,2005,WISH,Silver,12/24/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2641,Hatchback,587,2005,TIIDA,White,1/23/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
2642,Utility,540,2013,RANGER,Silver,10/22/2021,105,Gisborne,New Zealand,52100,6.21,Ford,Standard
2643,Saloon,550,2005,CIVIC,Silver,10/12/2021,109,Wellington,New Zealand,543500,67.52,Honda,Standard
2644,Hatchback,619,2004,VITZ,Red,2/26/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
2645,Hatchback,550,2006,FIT,Grey,4/3/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
2646,Hatchback,576,2004,DEMIO,White,1/29/2022,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
2647,Stationwagon,540,2014,KUGA,Silver,10/15/2021,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
2648,Hatchback,598,2006,LUTECIA,Orange,3/29/2022,103,Waikato,New Zealand,513800,21.5,Renault,Standard
2649,Saloon,610,2005,LEGACY,Black,1/7/2022,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
